tweet_id,customer_message,response_text,brand
110339,"BTW, where is the attempt delivery card?! 😂, no where because no driver came... lol","Sorry to hear that, what carrier was used for the order: https://t.co/aaDyEz1VgE?",AmazonHelp
110340,It says Amazon Shipping in the order,Did the agent you spoke to say that they would escalate the issue to the carrier so it can be investigated?,AmazonHelp
110341,I haven't. It was just delivered about 30 mins ago. What's the best way to contact you?,Click here: https://t.co/JzP7hlA23B we'll help,AmazonHelp
110342,I know that I am just worried about the packaging.it normally comes in a blue box.but as you see in the picture it is packed in a cardboard,"If you still need any assistance, please reach out to our support team by clicking this link: https://t.co/TxK11znixD.",AmazonHelp
110343,#fraud #prime #worst unable to delver the prduct or ther replacment Sugsting to take refund cncelled the prduct,I'm sorry about the trouble with the order. Could you let us know if you've shared your details?,AmazonHelp
110344,Already contacted your custumer service executve 5 time subitted details given link #fraud #prime,"As you've shared your details, we'll work on it and get back to you.",AmazonHelp
110345,not received mail from your side . #Worst #service Before #DELIVERY #WRONG #TO #SEND #MESSAGE,You may refer here: https://t.co/xDNWdgd7VY view the correspondence shared by us.,AmazonHelp
110346,We have not got any mail from your side,"Alternatively, you may drop your details here: https://t.co/uq4BcX9boY, we'll get back with an update.",AmazonHelp
110347,Droped the messge please initiate on ths soon Why is strted ding #fraud to teir #Customer better to use,Thanks for sharing your details. We'll get in touch with you soon.,AmazonHelp
110348,Already #complaint given to your executive 1hour ago still not got any update #worst #courier not to order from #fraud,Request you to reply to the email correspondence from social media sent earlier so that we could assist you accordingly.,AmazonHelp
110349,Says it never left the facility. Yet all day yesterday it said it was on the way,"sorry to hear that, when is the delivery estimate?",AmazonHelp
110350,It just says by Wednesday,"Apologies, was your order fulfilled by Amazon or a 3rd Party Seller: https://t.co/Y5jpI9gRhE?",AmazonHelp
110351,"Filled and also sent an e-mail to resolutions n deleted items from cart which I wanted to purchase today during GIFS, but I've lost trust",Thanks for confirming. We'll check and get back to you with an update soon.,AmazonHelp
110352,5 days later nobody called still...,Have you notified our CS?,AmazonHelp
110353,"Meanwhile someone has the power to illegaly use my account, order on my credit cards...how is 48h acceptable?","Sorry for that, but it is the time needed for out account specialist to find a solution. Please be patient.",AmazonHelp
110354,They kept asking what issue I had with my order when I have no order issue at all. Someone changed my email adress without my consent and,"So do not worry, they will find a solution within 48 hours ^ Ko",AmazonHelp
110355,I have been on the phone with your call center for over 1 hour. It’s a shame to have such incompetent people on your call center.,I am sorry for the inconvenience. Would you please tell us what was the solution proposed by our Customer Service?,AmazonHelp
110356,The page where it semds me has no assistance on my issue. I will just delete my account completely cause I can’t be bothered for this long,could you please try this link : https://t.co/MBTDQi7u2J,AmazonHelp
110357,The link you sent is asking me to log in and my log in is not working.,^ KO https://t.co/urNPlQev9O,AmazonHelp
110358,Amazon.fr and [URL] i noticed the issue on amazon.fr. Haven’t tried the com one yet,Could you please contact our Customer Service to check this directly : https://t.co/qzuu0dgDXz,AmazonHelp
110359,Second weekend in a row and a paid extra by 1pm delivery hasn’t arrived. And the prior one only got here after I got on chat.,"Sorry to hear that. We'll be happy to look into that for you, please reach out to us here: https://t.co/JzP7hlA23B",AmazonHelp
110360,Already have. Less than helpful.,What were you advised?,AmazonHelp
110361,"To ""be assured it will be delivered today"". It was supposed to be here latest an hour ago and according to status page is still at depot.",The best course of action would be to reach out to us through the link provided. Let's take a closer look here!,AmazonHelp
110362,There was a promotion Divali sale,Could you tell us more about this promotion. Links to that promotion will be even more helpful.,AmazonHelp
110363,I've submitted the details.,Thank's for submitting your details. You shall receive an update from us soon.,AmazonHelp
110364,Any update? I'm still waiting for it its frustrating.,We're working on this and will get back to you at the earliest.,AmazonHelp
110365,unable to fill in d form due to errors ctc me sadat chandwale phone 8412999360,Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.,AmazonHelp
110366,s tried already tried plz deliver my package asap,Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll work on this right away.,AmazonHelp
110367,u must be out of ur minds i alrdy told tat link dsnot work i alrdy gv u my nmbr 8412999360 stop plyng,We'll not be able to contact your directly over Twitter. Please share your details in the link shared earlier.,AmazonHelp
110368,for d last time m telling tat link does not work just give me call back thru a leadership team member else u ll be in trouble,I'm adding the link again here: https://t.co/GIJyeYqKE0. Please use a different browser.,AmazonHelp
110369,m now fwdng my complnt to ur top mangmnt for action against each dept of urs as u r not undrstng what m complng abt.....,"Unless we receive the details shared via secured link, we won't be able to gain access to your account and help.",AmazonHelp
110370,so whats going on with investgn,"I get your concern, Sadat. Could you confirm If you have filled your details through the link provided earlier ?",AmazonHelp
110371,just give me a call back immdtly with the updates of the package,We won't be able to access your order details from Twitter. Please share the details and we'll check this out for you.,AmazonHelp
110372,How would I get the option of Amazon pay in my checkout ? And how can I get 15% cash back on my transaction?,I would like to have a closer look. Kindly contact us here: https://t.co/rS49hgaADF. We will help.,AmazonHelp
110373,They said in 4 working days your payment will refund to you. But yet i.e. after 12days still I am waiting for payment,"Sorry about the stretch, we'd like an insight on this, please drop in the details here: https://t.co/GIJyeYqKE0",AmazonHelp
110374,I ordered on Amazon app. What is copy link. I dont get it,Could you let us know which link are you referring to? Is it URL to the message?,AmazonHelp
110375,I am on mobile app,We don't have access to your account over Twitter. Please let us know what link you're referring to and we'll help you.,AmazonHelp
110376,Already sent 2-3 fax with the requested information but got 3 times mails removing my access to my account,"Hey, Sandra. We can't access your acct. via Twitter, but we'd like to try to help. How long ago did you send the fax?",AmazonHelp
110377,"The first time 4 days ago, by phone I had the confirmation you got it and now just sent again","Once you follow the instructions sent via e-mail, please allow time for the account specialist to look into your account.",AmazonHelp
110378,This is the same answer I got 5 times but nothing happened. My account keep unavailable. Can you say why ???,"We can't access your account via Twitter. If all the requested info has been submitted, you should receive an e-mail soon.",AmazonHelp
110379,It's been 48 hours I didn't get my money back. Kindly do today else I'm going to file FIR against you. Poor service.,You should've received an update here: https://t.co/NbUgHlQ5qX Kindly check.,AmazonHelp
110380,"got refund after 3,4 days. Poor policies from Amazon. Improve your refund policies.","Mohit, refund usually takes 3-5 business days to be processed. However, I'll be sure to pass along your feedback internally.",AmazonHelp
110381,very bad experience from your end. Just want refund. I'm just about to go for consumer forum. Bcz this is shit. I paid 51k.,Apologies for the unpleasant experience. We've received your details and are working on it. We'll get back to you soon.,AmazonHelp
110382,Yes I bought TV on next year emi but whole AMT deduct And nobody is calling me for that,we'll get back to you. 2/2,AmazonHelp
110383,Still waitinggggggggg,Could you confirm if you've shared the details via the link provided earlier?,AmazonHelp
110384,407-4743829-2776338 is my order no this yet not received And no body is interested in reply,Please don’t provide your order details as it is be personal information. Our Twitter page is visible to the public.,AmazonHelp
110385,sent email..called but of no help,Request you to share the order details using this link: https://t.co/cQVomR1pWz and we'll get back to you soon.,AmazonHelp
110386,no call back,"Sorry for the trouble Asif. Could you please confirm, if you've shared your details in the link above?",AmazonHelp
110387,I have shared the details,"Thank you for confirming. If you have shared your details, our team will get back to you soon.",AmazonHelp
110388,no contact from ur team till now,"If the details were shared, you must've received a correspondence from us. Please check.",AmazonHelp
110389,no correspondence,"That's odd. If you haven't received any correspondence, please share your details again and we'll get back to you.",AmazonHelp
110390,"yes that's surprising, no solution from last 2 days.shared details again",I understand your concern. Please share your details again and we'll get back to you. Do keep us posted.,AmazonHelp
110391,all details shared on email as well as twitter...no resolution..only asking repitatively about the problem...r u robots or humans?,"I understand that you have escalated your concern with our support team however, for us to gain access to your account, there is a requirement of your details here: https://t.co/GIJyeYqKE0 please confirm sharing your details.",AmazonHelp
110392,How will that suffice to solve the problems i have been facing for the past 6 months now? My money stays stuck with you for weeks.,I get your frustration and I'm sorry about this. Your feedback has already been shared with the concerned team for review.,AmazonHelp
110393,It's been at the carrier facility in my city since 1am yesterday,What was the delivery date provided during checkout?,AmazonHelp
110394,Amazon Shipping,We'd like to take a look at this with you. Please call or chat with us using this link: https://t.co/JzP7hlA23B,AmazonHelp
110395,This is the latest message .. It's not the solution but creating a worst experience [URL],The resolution provided over the email is the best accurate. Please revert to it for any further concerns.,AmazonHelp
110396,I can only give you item tracking no 226108405848 #donttrustamazon,Our Twitter page is public.​ 3/3,AmazonHelp
110397,but I have already Amazon balance what will do?,"We're sorry to see this. Did you happen to report this to us, here: https://t.co/vlvfJr4nN9?",AmazonHelp
110398,waiting from first day of #greatindiansale.. but not upset because Amazon is best..,Thank you for your understanding. Hope you take advantage of other deals.,AmazonHelp
110399,:) always happy to help,"Thanks again, Shakti. Appreciate your feedback.",AmazonHelp
110400,Sirve para algo? La última vez se limitaron a pedir disculpas y no hacer nada más,¿Podrías indicarnos si tienes un pedido pendiente de entrega?,AmazonHelp
110401,Acabo de comprar algo y pone que tardará entre 16 y 30 días. No se supone que los productos Prime son 24-48 horas?,¿El producto es vendido y gestionado por Amazon o por un vendedor externo?,AmazonHelp
110402,"Si pone ""prime"" se supone que vuestro, no?","Alex, el envío puede variar de acuerdo con la disponibilidad del artículo, la red de distribución y la dirección de entrega.",AmazonHelp
110403,"Osea, que no garantizais la entrega en 24-48 horas a quienes no estén en capitales, como este ejemplo [URL]","Por motivo de seguridad, sugiero no compartir información personal ni sensible de tu cuenta o pedido por este medio. 1/2",AmazonHelp
110404,"Paid for an order using Amazon Pay balance and if I were to believe, then there is a 15% cash back, right?","Yes, the cashback will be done within 5 days from the date of the shipping of the order. Has it passed?",AmazonHelp
110405,"Okay sehr gut 😍, Dankeschön",Sehr gerne! Hab noch einen tollen Sonntag. :),AmazonHelp
110406,Idiots..still askin me to revert.OMG It cant b worst thn this. I promise it was my last purchase with u guys #atrociousamazon,Please communicate with us by responding to our email and we'll reply accordingly. 2/2,AmazonHelp
110407,The contents were damaged. I'm getting a refund but I have the hassle of returning and reordering because it was sold by a trader.,My apologies for having you go through the trouble of re-ordering it again. We offer to replace when we can.,AmazonHelp
110408,Have provided info via the link. I need a solution fast.,"We're following up on your concern, here: https://t.co/5dfRbhgYhg.",AmazonHelp
110409,The courier office is just 150 meters away from my place. The courier rep did not contact me even once until today. Where's my order?,"As informed earlier we're following up on your concern, here: https://t.co/bjG3pXRUOM.",AmazonHelp
110410,The courier rep is said to be out of reach. The store manager is doubtful if they even have the package. Promises cash in exchange! What?,You should've received an update here: https://t.co/Zz6E2uE46f Kindly check.,AmazonHelp
110411,Do you think your email solution templates are going to help? Deliver my order first. You are 4 days late.,Kindly respond to the email and we'll get in touch with you.,AmazonHelp
110412,Already wrote them but not heard back yet,We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly.,AmazonHelp
110413,I have written to the support team now. Hope this will be resolved soon.,"As you've reported it to our support team, I'm positive the concern will be resolved soon. Do keep us posted for any further queries.",AmazonHelp
110414,"I did reply to them, but their resolution was incorrect/u helpful. There’s actually no way to have a separate shipping+billing policy on business orders. I ended up buying a product with the wrong invoice now, and had to return it.",I'll surely pass on your comments as feedback to our concerned team internally.,AmazonHelp
110415,which link? please share link!,Please share your details here: https://t.co/beaaDm0muc and we'll contact you soon.​,AmazonHelp
110416,contact number 9752092631,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​",AmazonHelp
110417,"Sir, I had filled the details in your respective link. Please do the needful.","Thank you for sharing your details, we'll get back to you soon.",AmazonHelp
110418,"I hope you are referring this DM, but it is not all fruitful for me and in mail also nothing had came. [URL]","That's quite a remark, Venkat. Apologies. Please reply to the email we've sent to your registered email. We'll check your concern and help you further.",AmazonHelp
110419,thanks for responding butstill waiting for a response .. leave aside a resolution,I understand your concern regarding the orders being returned to the seller. I request you to please wait until the mentioned time frame given in the correspondence and reply to the same email.,AmazonHelp
110420,Same thing happened yet again today.. you can tell me straight on face not to order anything om Amazon. The delivery agent phone number doesnot exist. uterly ridiculous,"Apologies for the inconvenience, that wasn't intended. Please reply to the correspondence from us and we will have a closer look. Appreciate your cooperation.",AmazonHelp
110421,yes- spoke to customer service- blah blah blah response,Who was the carrier for your delivery?,AmazonHelp
110422,"yes, but what I needed was my package, on time as “guaranteed”, & that did not happen- period!",We aim to meet the original date given. Did we ask you to wait longer for its arrival?,AmazonHelp
110423,“guaranteed” delivery was Yesterday- have to wait until Tuesday now,Please keep us posted on the delivery status. We want to make sure your package arrives within the new delivery window.,AmazonHelp
110424,But really u r not interested in looking in the matter for bit fast delivery. It's ordered on 24th September 😐,Orders are marked for delivery as per the estimated date. We wouldn't be able to expedite the same.,AmazonHelp
110425,Just because I got a faulty phone piece,We'd appreciate your understanding. 2/2,AmazonHelp
110426,It's done. Thanks!,"You're welcome! Do keep us posted, in case the issue persists.",AmazonHelp
110427,"Non, je ne l'ai pas fait car la seule chose que je puisse faire c'est retourner le colis",Je vous informe que vous avez la possibilité de joindre le SAV via le lien suivant: https://t.co/hgIrz98cdI,AmazonHelp
110428,Can you explain why not you are posting my review on your site.. What is problem..,"As mentioned earlier, the reviews can't be posted if they don't meet the guidelines.",AmazonHelp
110429,can you tell me which line or word does not meet as per your guidelines..,Please refer our review guidelines to find the same.,AmazonHelp
110430,Why sir u waste my time and u r costumer not satisfy me with my problam so why i am not share anyone,I'm afraid we can't access your account from Twitter. Please request a call back from here: https://t.co/vlvfJr4nN9.,AmazonHelp
110431,Sir my no. 9694538533 please call,"Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.",AmazonHelp
110432,U don't call me Twitter account u call me my prosnal no. 9694538533,"We understand there has been an inconvenience. However, for us to assist you better,",AmazonHelp
110433,Appreciate the quick response. Will be waiting to hear from your team. Thank you,"If you don't hear an update by the revised date, please reach us here: https://t.co/vlvfJr4nN9.",AmazonHelp
110434,Ya i reported the issue and got my refund but i missed the offer on pendrive which was on sale. I never wanted the money but that pendrive.,Sorry for the miss. Kindly stay tuned for more deals and offer on our website.,AmazonHelp
110435,"Further got a message that a second attempt will be made today, still no sign.","Have you reported this to our support team: https://t.co/vlvfJr4nN9? If not, please do so.",AmazonHelp
110436,I think 3rd Party through Amazon. The status was just that it was expected by Sept. 21. I don’t even think it was shipped.,"Do you see a yellow ""Get help with order?"" button for this order here: https://t.co/Y5jpI9gRhE If so, it's 3rd party.",AmazonHelp
110437,I don’t not see one.,Thanks for checking. Do you know who the carrier for your order was? Was tracking provided or?,AmazonHelp
110438,"I think it may be UPS, but idk. I don’t even know if it ever shipped!",We'd like to check that for you. Get in touch here: https://t.co/hApLpMlfHN and we'll be happy to help.,AmazonHelp
110439,None up to now,We've received your information and will be replying once we've reviewed the order details.,AmazonHelp
110440,I’ll know today as I am expecting 3 items. Happened last week and happened previously. I have security cameras to prove delivery dates.,"Apologies, please keep us updated on this.",AmazonHelp
110441,Do you have a policy of sending fake/non genuine products?,for your future orders. 2/2,AmazonHelp
110442,: the most customer centric company tells me on call that a refund is initiated and then I have to call your customer care,Apologies for the ordeal Gaurav. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you.,AmazonHelp
110443,I had submit the info which was being ask on that link here is the screenshot [URL],"Great! We'll get back to you soon, Burhanuddin. Request you to wait till then.",AmazonHelp
110444,For how long should I wait,"You should have received a correspondence to your registered email address, request you to check the same.",AmazonHelp
110445,I don't want to Bal to credit in my account I need Amazon pay balance the refund has initiated on 3 Oct but yet not credited [URL],using this link : https://t.co/GIJyeYqKE0 and we'll get this resolved at the earliest. Request you to wait till we get back.[2/2,AmazonHelp
110446,Nope it got dispatched Saturday morning but now it seems royal mail are delivering for you instead,We'd like to speak with you directly to review your available help options. Please contact us here: https://t.co/JzP7hlA23B,AmazonHelp
110447,"My son purchased it using his account, the order number is # 204-7010792-6437940",We do not have the ability to view order info. Please provide a link to the product page so we can assist further.,AmazonHelp
110448,It was purchased December 2016,"If you click on the item name, it should take you to the product page. When doing so, the link should be at the top.",AmazonHelp
110449,Is this correct??,"Got it! If it was purchased near the holiday season, there may be a warranty. Have you contacted Sumvision customer service?",AmazonHelp
110450,Excellent 😊 I have tweeted them but as of yet no reply. So it’s down to them now is it?,"Because it's been so long since you've purchased, we recommend you contact the manufacturer for further assistance- yes.",AmazonHelp
110451,"It hasn’t been that long, 10 months! It’s not even a year old.....",We certainly understand! Amazon has a 30-day return policy. You can read more about this here: https://t.co/JmBUOQQErp,AmazonHelp
110452,Je passe des commande allant de 10 à 30€ pas plus. Du coup je devrais jamais pouvoir poser des avis hors je le fais a chaque commande.,Le montant total de vos commandes doit dépasser 50 €,AmazonHelp
110453,C'est qd mm discriminatoire. J'ai rarement fait d'achats de plus de 50€ et ce n'est que mtn qu'on me dit que je ne peux laisser d'avis.,..qui doit dépasser 50€(Cela ne concerne pas les questions posées sur le site). 2/2,AmazonHelp
110454,Et depuis quand cette condition existe t elle ?,"Pour avoir une idée générale sur cela , je vous prie de cliquer sur le lien suivant: https://t.co/HDk368kOh4",AmazonHelp
110455,I tried.. couldn’t. When I log into Kindle it changes Prime Video’s login and vice versa. That’s why tweeted to you.,Sorry for the confusion. Only one Amazon account can be accessed across all the Amazon apps at a time on an Android device.,AmazonHelp
110456,I told you so..! But in #iOS I have #Kindle and #PrimeVideo and #Amazon shopping on different IDs.,I get your concern. Prime Video and Kindle accounts are always linked with your Amazon account.,AmazonHelp
110457,"Yesterday, the 7th. Got a message it will be delivered on time. Got the ""out for delivery"" message today. Nothing!!!","Sorry for the delay, Raghav. I’d like to assist you, please fill this form:https://t.co/beaaDm0muc and I’ll contact you soon",AmazonHelp
110458,yes I contacted & I will be given a refund for the extra I paid for Sat delivery. Also contacted who say delivery will now be Mon?,"I'm glad you were able to get some resolution, Donna! Please let us know if you have any further questions or concerns.",AmazonHelp
110459,Have already sent a mail. But i have been to contact manufacturer. What a support!,"I'd like to personally help you. Kindly fill in your details here: https://t.co/GIJyeYqKE0, and I'll look into it.",AmazonHelp
110460,Tried with different Bank card ( which is already saved ) worked & able to place an order. Hope the earlier issue will resolve soon,you found while using the previous card. We'd like to work on this for you.,AmazonHelp
110461,Nunca he comprado con ustedes disculpen las molestias. El producto pesa 454 onzas. Y el código de producto es SPR17-NCAA-NE16SPORTKNIT,El costo de envío se indicará antes de finalizar el pedido. Desde el enlace que te brindé puedes confirmar cómo verificarlo.,AmazonHelp
110462,"Ya, pero lo que me causa duda es el costo de envío",El costo de envío depende del tipo seleccionado y el peso y tamaño de los artículos. Acá hay más info: https://t.co/FDeuWEFBts,AmazonHelp
110463,Desde aquí: [URL],Hola Arath.Tienes que primero agregar el gorro al carrito de compras. Entra en este enlace poir favor: https://t.co/lPLaJ86kPg,AmazonHelp
110464,This is nonsense. Already filled that two days back. Every time I follow up you will send me that fixed reply to fill details? Plz resolve,Please find it here: https://t.co/ubzNHWZvL2 and revert.,AmazonHelp
110465,"TY for your response. Carrier: AMZL US Tracking #: TBA482591585000. Been waiting for it tonight, said Out For Delivery. Now not","I'd also recommend deleting your tweet with your tracking info, as this is sensitive account info. Hope this helps!",AmazonHelp
110466,Already I have reverted. Still no response.,We'll get back to you with a correspondence. Request you to please wait.,AmazonHelp
110467,I have provided the IMEI number of the mobile which I received wrongly....Thought it would be useful for you to investigate......,We won't be able to access your account over twitter. Kindly revert to the email sent to you by our team for an update.,AmazonHelp
110468,Hi I got the email by 3AM but still there is no update after that !!!,Request you to write back to the email you've received from our team and we'll respond on the same.,AmazonHelp
110469,Still I did not receive any calls from Amazon,We've sent a correspondence via email. Please check it here: https://t.co/8DAc10S7ww and revert for further assistance.,AmazonHelp
110470,I did but i got your robotic response which dosnt make sense to pursude this furthure i will not buy from amazon in future #Fraud #cheaters,Sorry for the hassle. Request you to write back to the email you've received from our team and we will revert on the same.,AmazonHelp
110471,chor ka bhi ghnti chor was true ek robot ko hatya dusra social media se robot aaya what crap customer service #cheater #fraud,"I get you being upset. However, please drop in the details via the link provided earlier and we'll sort this out.",AmazonHelp
110472,Better you replace all human being from your call center and put robot there as no point talking to them as they told me they cant help 1/2,Apologies for this ordeal. Let me take a closer look. Please share your details here: https://t.co/GIJyeYqKE0.,AmazonHelp
110473,Amazon - I think they have it ready now. Thanks for the assist though!,"Good to hear! Again, sorry for the long talk time! I hope we can provide a better experience in the future!",AmazonHelp
110474,The supervisor called and she's as clueless as everyone else. It's literally a simple return. They're just oblivious.,Was this order fulfilled by Amazon or a third-party seller? Are you able to initiate a return here: https://t.co/X7NPhgEYgI?,AmazonHelp
110475,Try to found out the complaint I made from 9088008112 it is about order placed but not delivered .. as Assured over SMS,"Please don't provide your contact details, we consider it personal information. Our Twitter page is visible to public.",AmazonHelp
110476,That says the same thing that you will get back to me at the earliest and you need more 24 to 48 hours to resolve this,"I understand your concern, Ankeet. Please revert to the email you've received from us. I'll get back to you.",AmazonHelp
110477,I already have DELIVERED a revert to your email. Do You see the pun here ? I am sure you don’t. Or you do and don’t care,"Thank you for the heads up, Ankeet. We'll get back to you once we receive the revert. Appreciate your understanding.",AmazonHelp
110478,Well thats a new one in the last 48 hours. Get back to me ? I only have another 30 to 40 odd years. Hope its going to be in this time frame?,We received your revert. We will get back to you at the earliest.,AmazonHelp
110479,Its been more than 48 hours and this hasnt been resolved. Wtf is going on. The parcel has reached Bombay since oct 10 then why isnt it movin,We've sent a correspondence to your registered email address. Please check and revert.,AmazonHelp
110480,I am amazed how hard you folks are working at resolving the issue (hope you sense the sarcasm and disgust) #pathetic upgraded to #disgusting,I get the disappointment. Our team is looking into your concern and will reach out to you soon.,AmazonHelp
110481,Haha... This is getting ridiculous by the hour . All I have heard all day is SOON and its been more than 7 hours #pathetic,"I do get your concern. Please be assured, we're working on this.",AmazonHelp
110482,Pathetic customer experience and customer service experience,"Please do not worry, we'll get back to you as soon as possible.",AmazonHelp
110483,I have lost patience. And i believe you folks don't care about it,Any communication will be sent here: https://t.co/0ewkYhOiSB. Please revert to it for further assistance.,AmazonHelp
110484,I have been hearing soon since yesterday and the whole of today. Do confirm if I . will be receiving the package today else I will,Apologies for the stretch. Kindly wait till you receive an update. Appreciate your patience.,AmazonHelp
110485,"I was promised by the delivery of the product on October 11th, 2017 after the delay AT ANY COST. Its 4 PM already and i still haven't",We're working on resolving the issue at the earliest. We'll reach out to you with an update.,AmazonHelp
110486,Can you please explain how there has been no update since October 10th 3.38 PM. It says the package has reached the local courier facility [URL],"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​",AmazonHelp
110487,How do you propose to resolve the situation then ?,Thank you for sharing your details. We're working on it and will get back to you soon.,AmazonHelp
110488,"Talked to Amazon 6x since yesterday. The last time was for 25 min to only be told ""we'll see what happens after the 8 day waiting period.""",I'd like a member of my team to look into this with you further. Please add more details here: https://t.co/GBTd4pjLN3,AmazonHelp
110489,My registered mail id is __email__ check out the case going on for fashos lancer shoes...,"your details, we consider it personal information. Our Twitter page is visible to public. 2/2",AmazonHelp
110490,I'm not able to track my courier at site Please do something I want it order immediately plzzz try to deliver it asap,We've responded to your query via DM. Please check.,AmazonHelp
110491,I don’t want to cancel in case it shows up tomorrow but I’m just bummed because my other two pets got their costumes and I wanted to take,I understand your concern and I'm sorry for the delay. Please keep us posted upon the arrival of your order.,AmazonHelp
110492,"We have it on Sling and it works. But, only one t.v. can watch at a time. So we've been using the app through the Firestick",What error message do you receive when attempting to login? Are you still logged in the account on Sling?,AmazonHelp
110493,"Yes, we stay logged in on Sling. But, this is on the ESPN app, not on Sling",Please try installing the Sling TV app on your Fire TV and let us know if you're able to access the channel.,AmazonHelp
110494,"Since espn is part of our Firestick package, we downloaded the app and want it to work so we can watch on more than one TV.",Please phone or chat with us so we can look into this with you here: https://t.co/4DWR7wDnXC,AmazonHelp
110495,"It says we need to sign in, but won't accept our firestick sign in.","Do you have ESPN through cable or satellite service? If so, try signing in to the app with your cable/satellite account info.",AmazonHelp
110496,"AMAZON. I saw the truck, the driver scan the packages and left. Didnt bother to go to the door","We'd like to take a look into this with you. At your nearest convenience, please send your info here: https://t.co/zPkAKgCQJN",AmazonHelp
110497,"Yes. I've also removed ""road"" and tried moving different parts of the address to different lines.","If you could, please, Google the business name and then copy and paste the address as shown.",AmazonHelp
110498,They told me the most likely scenario was that the local post office does not have record of the address.,I see. Have you tried editing the address with variations? i.e. Road vs. Rd. or West vs. W.? Please let us know!,AmazonHelp
110499,vou devorar dama da meia noite primeiro e depois parto pro resto 🙆,Boa escolha! Espero que você curta muito da leitura do seus novos livros. Abraço! :3,AmazonHelp
110500,tão lindinhos que chega a emocionar ❤️ [URL],Olá! Que livros lindos! 😍 Qual deles você vai ler primeiro? 📚✨,AmazonHelp
110501,"Thanks, I sent an email.",Thank you. You can expect a reply shortly.,AmazonHelp
110502,"oie, comecei pelas comedias e estou amando, nunca li os originais! so as pgs q podiam ser em um papel + ""grosso""; sao quase transparentes","Imagino! Qual frase te marcou mais? ❤ Obrigada pelo feedback sobre as páginas, iremos encaminhar a equipe responsável.",AmazonHelp
110503,Thank you Amazon!,You're welcome! Glad we could help. Thanks for reaching out to us.,AmazonHelp
110504,406-7146672-3776353,Please don’t provide your details as we consider them to be personal info. Our Twitter page is visible to public.,AmazonHelp
110505,Light deal not apply on my order also I requested to cancel and reorder but but till ont applicable on account I pay 100 more mo:9662001064,"Also, don’t provide your contact details here as its personal information. Our Twitter page is visible to public.",AmazonHelp
110506,nope it wasn’t. The lady on the line said it’s not a service they do. Even after explaining the whole reason why I can’t.,Please allow us another chance to assist: https://t.co/JzP7hlA23B Please let us know what options are provided.,AmazonHelp
110507,"J'ai annulé ma commande en italie, mais elle m'a quand même été envoyée et débitée. Que dois-je faire ?","Bonjour, avez-vous passé votre commande sur Amazon.fr ou Amazon.it ?",AmazonHelp
110508,"Les deux, puis j'ai supprimé celle sur amazon.it pour ne recevoir l'article qu'en France. Mais il m'a été envoyé 2x",Le mieux serait de contacter Amazon.it via ce lien https://t.co/h0tsMhBneP,AmazonHelp
110509,What is mean of at the earliest as I'm following up since 2nd October 2017 and till date there is no update. Please suggest,Apologies for the stretch. We're working to resolve this soon for you. Your patience is much appreciated.,AmazonHelp
110510,Please share the time line. How much time it will take to resolve this issue as I had already returned my product to Amazon.,We've responded to your query via DM. Kindly check.,AmazonHelp
110511,Since I was not provided the service for which I was charged help me with the refund of Rs.100,"I understand that you are asking to refund the delivery charges of Rs. 100, I'm I correct?",AmazonHelp
110512,I'm not able to find the link. I guess u guys have corrected it.,"That could be a case. Anyways, thank you for letting us know about it.",AmazonHelp
110513,Well no because it says that numbers not recognised,Try 1-866-216-1072 instead. Use an old order number (check your old e-mails) for us to track down your account.,AmazonHelp
110514,Yeah that’s not recognised either?,"What website were you using to place orders on? .com, .ca, .co.uk, etc?",AmazonHelp
110515,Yes it's all ok in concern to my bank. By the way I have cancelled my order now.,Sorry for the hassle. I'll surely pass on your feedback to the concerned team internally.,AmazonHelp
110516,That only seems to offer the option to return things I've ordered. This is an unknown person's order who has used my address.,"To clarify, please select an order and start a return. Use ""received extra item I didn't buy"" as the return reason:",AmazonHelp
110517,"Le service client ne me sert en rien, vue que quand je demande de l'aide je retourne toujours sur la même page avec les services primes. 1/2",Rassurez-vous cela ne prendra pas beaucoup de temps,AmazonHelp
110518,Cela fait quand même 2 jours que j'attend ... mais je vous fait confiance.,Merci pour votre patience :) N'hésitez pas à nous tenir au courant ;),AmazonHelp
110519,"Vous serez tenu informé, passez un bon dimanche.",merci à vous également :),AmazonHelp
110520,"If you guys need feedback to know that’s excessive, I’d suggest your packing manager is stealing a living 😂😂😂",Thanks for the feedback Adie.,AmazonHelp
110521,THIEVES. WHAT ARE YOU DOING WITH MY MONEY WHEN YOU ARE SITTING ON MY ORDER AND NOT DELIVERING,"We'd like to help. Kindly send us your details through the secured link shared earlier, we'll reach out to you soon.",AmazonHelp
110522,how many times do you want the same details you morons.u better get your act in order as i will need my order delivered,We'll not be able to access your account over twitter. Please share your details and we'll get in touch with you.,AmazonHelp
110523,Wake up ............. dont act demented and ask for the same information 20 times,"Once you do the needful, we'll revert to your registered email address.",AmazonHelp
