tweet_id,customer_message,response_text,brand
155881,Non car c’est toujours une galère pour attendre les remboursements. Mais honnêtement je suis déçu de ce qui vient de se passer.,"Je comprends, mais malheureusement nous n'avons aucune possibilité de nous aligner sur le nouveau prix.",AmazonHelp
134449,"No, ma doveva essere spedito il 31 e io vivo in sardegna quindi i tempi sono più lunghi",La spedizione avverrà comunque in tempo per rispettare la data di consegna. Restiamo a disposizione!,AmazonHelp
113670,But 1 is getting delivered today and 4 tomorrow in 2 separate packages and different times even though it’s the same item.,"I can understand your frustration with this! If the item you're ordering is out of stock or unavailable to ship immediately, you may not receive the item in two business days. Also, the shipping method time starts when the item ships. I hope this helps!",AmazonHelp
102399,"Da steht immer noch, dass es heute zugestellt wird. Heute hat noch etwas mehr als eine Stunde noch. Wird der Status auch mal geändert?",Das Statusupdate kommt sicherlich noch :),AmazonHelp
145189,I’ve done this like thrice already. My email id is __email__ you have all my details surely. I’d really like a fix now because prime doesn’t seem to be that promising anymore,"I get your concern, Avik. In this case, please reply to the email you've received from us(social media). We'll get back to you with an update. Please don't provide your email id, we consider it personal information. Our Twitter page is visible to public.",AmazonHelp
113342,I am not satisfied from your mail. Why should I believe you and on your company?,"I get your concern, please reply to the email you received and we'll get back to you at the earliest.",AmazonHelp
125915,Than why you provide offers if you can't afford.it takes much time to find good deals and you cancels it at last moment.,"I understand your concern, Prashant. We've forwarded your feedback to the team concerned for review.",AmazonHelp
145586,"By itself! Weird, right? I️ called Amazon when I first got it about a week ago, but haven’t heard anything since.","Oh no! We'd like to have a member of our Social media team look into this for you, please provide all information related to this order here: https://t.co/XTaBzYFzjA",AmazonHelp
106656,No mails no replies...u shud have called us and shared the status of replacement of phone,may resubmit the details using the link shared earlier.,AmazonHelp
126138,Awesome! I’m waiting!!,"Stay tuned, there is more to come :)",AmazonHelp
153629,today i received a mail that return is completed. my replacement has been canceled.. can you please process my refund.. i don't know why there is some much confusion when i clearly asked for refund still getting mail about my wish.,We've emailed you here: https://t.co/8DAc10S7ww Kindly check and write back to it for further assistance.,AmazonHelp
137943,"Coucou, je viens de refuser le colis a la livraison aujourd'hui, je recevrai le remboursement de la commande sous combien de temps ?☺️ Mici",Le remboursement sera effectué dès réception du colis par nos entrepôts.,AmazonHelp
124050,Thanks I was hoping it would but I’ll order a Dot remote anyway Thanks for the info 👏,You're welcome. Have a nice weekend!,AmazonHelp
119214,Received. Thanks,You're most welcome. I'm happy to learn about the delivery. Do keep us posted for any further concerns. We'll be glad to assist you accordingly.,AmazonHelp
142172,"conversation between us, and it's been 7 days till no solution found and you guys have used this paitence message more than 20 times. So is this justifying your way of work?? Yesterday only gone to office and got this from will surely fill and submit tomorrow [URL]",The resolution provided to you over email is the best we can offer at this point in time. I request you to kindly wait for an update from our team. Appreciate your understanding.,AmazonHelp
134703,Efectivamente hablé con ellos esta mañana y me confirmaron la entrega de hoy. Toda la tarde en mi domicilio y sin recibir mi pedido,"Ya veo, ¿has reportado la incidencia directamente con nuestro Servicio al Cliente?",AmazonHelp
150337,I have not received any mail from you,Sorry for the miss. Please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon.,AmazonHelp
100828,not available at my nearby distro center.. Says it comes today. Kinda horrible delivery times.,"I know how frustrating this is. We ask that you allow until 8pm today to deliver. If the item's not received, let us know!",AmazonHelp
121100,48 hours over.Not received the item.#notimevalue #delaydelivery #disapointed,Kindly reply to the email we've sent to you and we'll help you with your issue further.,AmazonHelp
109485,I filled the form yesterday and still waiting for YOU to revert. 3rd day of #amazonprime delivery.#Joke,"If you've shared your details, we should've sent a correspondence to you here: https://t.co/NTkrxpsbHJ.",AmazonHelp
141452,Still not here. Carrier is listed as AMZL,"I'm sorry your order has not arrived. We'd like to have a member of our team look into this further. When you have a moment, please relay specifics using this secure link: https://t.co/5TKJ32j60L and we'll be in touch.",AmazonHelp
147391,Connects to Wi-Fi.Then it says “go ahead & finish Setup in the Alexa app” then gives me error 7 every time or ‘additional page’ won’t load,Hi Sebastian- To confirm is it just showing error 7 or is there any further details?,AmazonHelp
110674,Never purchase anything from this cheater.,"Looks like you had an unpleasant experience. I apologize for it. We'd like to help, please tell us what went wrong.",AmazonHelp
142553,Yes. They advised her to speak to and find out more details about this transaction. Hence the phone call and twitter debacle.,When Customer Service couldn't locate the charge what did they advise for the next steps?,AmazonHelp
120033,"Thank you for your reply, I have written my comments on the portal link shared. Please do the needful.",Thanks for confirming. We'll reach out to you soon with an update.,AmazonHelp
120949,"I have already provided all details in screenshot now so u require dob n blood grp, do the needful dnt bluff",the link provided above by my colleague 'VM' so that our team can look into this and revert to you soon.,AmazonHelp
144072,Details shared in the mrng any update please?,Sorry for the delay. Our team will get in touch with you soon with a correspondence.,AmazonHelp
123695,Thr ws offer frm 4to7oct 15% Amazon Pay Balance cashback It is still nt credited and custmr srvc says this product ws nt in offer list,I'd like to have a closer look at it. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon.,AmazonHelp
111947,The book is a Gordon Ramsey book it’s showing in docs but not your content will Alexa still read it,"I see, thanks for the update. Do you know what format the book is in? Only files in Kindle format will be compatible.",AmazonHelp
108786,"Yes, i have already done that.","If the details are shared, you must've received a correspondence from us. Please check.",AmazonHelp
149707,My email Address is __email__ you can pull my account from that,"I'm sorry, we do not have access to your Amazon account via Twitter. Please provide your contact information using Eric's link and our team will take a look at this.",AmazonHelp
130456,says i dont have an active memebership & wouldnt let me cancel it!,"Got it! Have you tried reaching out to Audible, Fi? Please let us know!",AmazonHelp
105228,I haven't received my order Tracking #: 447189389074 N the same happened to my order from mumbai. And now your site doesn't provide COD.,"here: https://t.co/beaaDm0muc, we'll get back to you soon.",AmazonHelp
105227,"i was promissed by CC guy that my pickup would be today, again you failed. This is first time when m not liking amazon service","Sorry about the miss, Pradeep. We'd like a closer look at this, please drop in the details here: https://t.co/GIJyeYqKE0",AmazonHelp
129365,"já chegou. não desgostei do produto, é ótimo. eu só esperava uma tela mais clara.",Oi Cris.Você vai adorar! 😍📚☕️ https://t.co/3xk9DfyJ48,AmazonHelp
144698,"The last date I was given was yesterday and today I was told it would be escalated, but I was told that on both Tuesday and Wednesday. I’d love to talk to someone who actually knows what’s going on. I don’t understand how my package has been out for delivery for four days.",Thanks for confirming- Were you provided with a time frame for this escalation? We wouldn't have access from here to any account or order info to check this further for you.,AmazonHelp
128435,i am not getting any replies from the amazon despite communicating through the link provided by you. plz help asap,"Sorry to know that. I'd like take a closer look into this, please share your details here: https://t.co/GIJyeYqKE0.",AmazonHelp
152450,"your FBA made a listing mistake by putting an item in the wrong ASIN, even though I sent multiple units of this product and most of the units were placed in the correct ASIN. What's more frustrating is that they keep telling me that they fixed it, but nothing ever gets fixed!","Sorry to hear that, did you contact Seller support about this recently? Did they say that they would update you after a certain amount of time?",AmazonHelp
119869,Received another ridiculous response from your customer service department. Can you please have this situation sorted today. At wits end.,What information did we provide?,AmazonHelp
145128,Obrigada por terem retirado a cobrança,A cobrança já foi deletada do cartão?,AmazonHelp
119130,"U know why u people are best in the world . Not for sales , it’s for service .",Thank you indeed for keeping us inspired to do such great work. Have a super weekend & party hard. ;),AmazonHelp
128951,Send DM details,here: https://t.co/vlvfJr4nN9 ? 2/2,AmazonHelp
129453,"Ich hab 2 Bankkonten seit Jahren. Kann diese derzeit nicht nutzen beim bezahlen. Support sagt ""wegen Prüfung"", was auch immer geprüft wird..",Danke für die Rückmeldung. Du findest hier alle Informationen dazu: https://t.co/eeBvwdQMXR Liebe Grüße,AmazonHelp
132950,Du coup la garantie de livraison donne droit à un bon d'achat en compensation ?,Il faudra en faire la demande à notre SAV également qui vous proposera la solution la plus adéquate.,AmazonHelp
132260,No. They sent a note to the packaging and distro team. Really needs to go to your QA/Marketing team to make message clearer!,Have you received an update in the meantime?,AmazonHelp
155250,"The cancellation link sent me to a letter which I had to print and send to Luxembourg. Really not helpful, and unfair to expect your customer to have to go through all this faff for something I never wanted.","Okay, let's try this. If you have a free moment, please reach out to us directly here via phone so that we can look into this for you: https://t.co/JzP7hlA23B We'd like to help!",AmazonHelp
147928,"Yes, today...but it was for three items, not five",Let's look into this in real time. Please call or chat with us here: https://t.co/hApLpMlfHN,AmazonHelp
106995,"It just states it’s on its way, 3 rd party delivery no tracking",Thank you for confirming. Who is the carrier of the item? You can check that information here: https://t.co/aaDyEz1VgE,AmazonHelp
122935,According to my account it us Royal Mail who are not going to be delivering at this time of night!,I understand your frustration. Late packages typically arrive the next business day. Please keep us posted.,AmazonHelp
155133,Problem is solved. Thank you.,"Glad to know that your issue has been resolved, Prateek. Do let us know if you need any further assistance.",AmazonHelp
155758,All details sent again. Please check and revert.,I have checked it from my end. We haven't received any details yet. Please share them from the link here: https://t.co/VNUITkunAc again to assist further.,AmazonHelp
130647,what response? I have given all the required details and I am not getting any positive response from your side ask team to check,We request you to reply to the email correspondence sent by us. We'll get back to you with an update.,AmazonHelp
104144,Yes no problem. I turn the stick on and it looks like the attached! ALL put of proportion. Calibrating doesn't work. [URL],"Restart your Amazon Fire TV. Disconnect the power cord (from the back of the device or from the power outlet), and then plug it back in. Try these troubleshooting steps: https://t.co/ff9xuxudZs If you're still haveing trouble, contact us: https://t.co/qy3J24VGxb",AmazonHelp
147568,"C'est chou, vraiment. Je ne suis pas opportuniste, tkt, je suis fidèle cliente Amazon donc j'aurais toujours besoin de vous 😳",C'est avec un grand plaisir.,AmazonHelp
147035,"a very long time ago amazon let people add ""ideas"" to a wishlist that acted like their own items that you could add the comments on and everything. eventually the feature to add them was taken away but existing ones still remained. now ...",Thank you for explaining it me. I vaguely remember what you're referring to. It was almost like a review of the items you wanted. Here's a link to our wish list help pages to see if they help: https://t.co/7TwtFKOabu. Does that sound about right?,AmazonHelp
149971,Hi im updating you about my package it was delivered but left in rain im not sure if its ruined or not,I'm sorry it was left in the rain! Please let us document your carrier feedback here: https://t.co/hApLpMlfHN following this sequence: Prime & Something else More non-order questions> Give Amazon feedback> Opportunities for improvement Choose the E-mail option​,AmazonHelp
116781,"Furniture ordered & still no indication it will ever be delivered, items sold & then after delivery date told you don't have in stock, item delivery date comes & goes & then no communication delivery date pushed back a by a week. Long time Prime member and this is terrible.","Can you please confirm the carriers for us? Also, what is the latest update on the tracking?",AmazonHelp
129699,Das stimmt! 😄 Aber wo finde ich denn die Routinen? 🤔 Unter Smart Home? Ist das extra aufgeführt?,Mit den neuen Alexa Routinen kannst du verschiedene Aktionen auf einen Befehl legen.,AmazonHelp
128675,U kidding ? [URL],"Hi! I understand your concern, please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon.",AmazonHelp
100273,I need a solution why u r not helping consumers on self return things. M not bought product to self return. Why Amazon allows such seller,to our team internally to work on it. 2/2,AmazonHelp
114528,"I used my 6-month trial already, but how can I sign up for Prime Student on its own?",Is your 6 month Prime trial already expired? Did you manage your Prime so that it would not convert?,AmazonHelp
122273,i've shared details already,Thanks for confirming. We'll check and revert accordingly.,AmazonHelp
147650,"Current issue stems from us no longer being willing to accept refurbished models, for obvious reasons, and there requiring a manager to authorise a refund/new replacement.","Did our Kindle team provide a specific time frame for a call back? Also, have you received any e-mail response regarding the issue? Please make sure to check your spam and junk folders, as they are sometimes routed there by mistake.",AmazonHelp
129434,Agent has told their system said delivered to Locker but collection code has been provided to me or them,Was this parcel being delivered to one of our Amazon Lockers? Please double check your spam/junk folder for the e-mailed code!,AmazonHelp
143164,"Replied to that mail, but Amazon is so desparate to cheat that they are neither refunding nor responding to those mail even more than 24Hrs.","We have received your details, we are working on it. We will get back to you at the earliest.",AmazonHelp
119430,I think the carrier is just Amazon?,I see! We'd like to take a look at this with you. Please call or chat with us here: https://t.co/JzP7hlRCV9,AmazonHelp
105268,The 2nd october,You should receive the code via e-mail sometime today. Please keep us posted!,AmazonHelp
136274,"""Currently Unavailable"" Been like that since today..... Wanted to order a copy to be on my doorstep tonight, times ticking on that.",It isn't currently available via Prime Now. You can order it with regular Prime shipping here: https://t.co/7A7zSSPGub,AmazonHelp
118529,"Only by 36 hours so far... Firstly because of driverly ineptitude, then by 'external factors' (I suspect it was left off the van) It really should arrive, and be handed over to staff, by 1200 tomorrow. I even offered to pick it up from the depot.","Lucas, it depends on who the carrier is. Can you tell me who the carrier is, you can check here for carrier: https://t.co/aaDyEz1VgE?",AmazonHelp
123056,Eure Website ist zuversichtlich - ich weiterhin skeptisch! ;) [URL],Ich drück die Daumen!,AmazonHelp
113253,I haven't.,"Please do not worry, we'll work on it and get back to you at the earliest.",AmazonHelp
113263,"Allez allez allez... Amazon, je dois être ton meilleur client... vérifie mon historique de commandes","Nous essayons de proposer le meilleur de l’offre, prix et du service, mais nous n’offrons pas de programme de fidélité.",AmazonHelp
157409,E quanto ao app ?,Você está se referindo ao app de leitura Anderson ?,AmazonHelp
140169,both fulfilled by Amazon but sold by 3rd party (cable matters & mystery). return label says Amazon customer returns,Please phone or chat with us so we can review options with you here: https://t.co/JzP7hlA23B,AmazonHelp
112050,"Was told to call back after 5, when did differ rep said she couldnt locate it bc USPS was closed after 5. i'll have another package by Wed??",We can't view order info via Twitter. Did you receive a notification for an updated delivery date?,AmazonHelp
141888,Thank you for your help today. Please carry on doing a great job dealing with us frustrated customers!,Your welcome. Let us know if there's anything else we can help you with.,AmazonHelp
146697,I had taken a whole day off of work to wait in for my delivery only to receive an email to state failed delivery? No one has been here all day I have cctv. I just don’t feel satisfied with the outcome..,"I'm sorry you haven't received your parcel yet. We can take a look at this for you, Josh. Just click the link here and follow the prompts. https://t.co/JzP7hlA23B",AmazonHelp
135600,Just 12 episodes of season 2 :/ why ain't' there no new episodes yet [URL],The third season will be uploaded soon. Stay tuned :),AmazonHelp
105977,he was very rude he whenever it will come back will give back hung when i call back again his rejecting,I apologize for this. Kindly forward your concern to our support team here:https://t.co/vlvfJr4nN9 we'll look into it.,AmazonHelp
107687,Already made call to customer care but was of no help. Gonna think twice before shopping with Amazon and would not recommend it to others.,details here: https://t.co/3AUWqSC30K and I'll get back to you. 2/2,AmazonHelp
137325,How many times you need details ?,"If you've shared your details, you must have received a correspondence from our team. Request you to reply to the same.",AmazonHelp
137090,delayed further won't even ship for another few days expected delivery is the 24th,I'm so sorry for the delay and frustration we've caused! Please let us know if you don't receive the item by the date given.,AmazonHelp
133614,Surprised to see that. After questioned Amazon fr cheating. They removed COD options to my accoun how dare they do this t me,Apologies for the inconvenience. Kindly report this to our support team here: https://t.co/vlvfJr4nN9,AmazonHelp
153478,Amazon is the carrier.,I would like to have someone from my team take a closer look into this with you. Please fill out your details here: https://t.co/BBc6sPlSq5 and someone will be in contact with you.,AmazonHelp
139616,Agent couldn't give me any details but said the relevant team will be in touch by email. No emails so far and still showing arriving,Hi Arthur- Was a time frame provided as to when this team would be contact? Have you access to your account?,AmazonHelp
121870,Bonsoir c'est fait. Normalement je dois recevoir ma commande ce soir après modification de livraison. Bonne soirée! ☺,"Super nouvelle, je vous souhaite une bonne réception de votre colis.",AmazonHelp
132065,This is not the first time I have experienced this in each and every order placed at amazon,I’m sorry about the issue you’re facing with the order. Let us look into it.,AmazonHelp
104021,So it’s not a promise fulfilled by amazon but by the supplier? That seems a bit false advertising. I’ll accept it tho,"Hi, was the item your ordered sold by Amazon or was it sold by a seller?",AmazonHelp
105803,Just call me on 9166967022.. else I have to inform other authority regarding this !,Sorry for the inconvenience. Provide your details here: https://t.co/beaaDm0muc I will get in touch with you a resolution.,AmazonHelp
111032,One month. I don't see the warranty information on the product page.,Please reach out to us directly here: https://t.co/hApLpMlfHN and we can look into this further.,AmazonHelp
146930,The expected delivery date was the 14th. It's the 15th and it's still not here. I would like to know what happened. I have not received any tracking updates since sunday night.,So sorry about the delay! What was the last update you received? You can check that out here: https://t.co/Y5jpI9gRhE,AmazonHelp
135678,"You asked me to share details with you, [URL] I was hoping for fix and not ""thanks for the great suggestion"" response",on your concern and we will get back to you with an update at the earliest via e-mail.,AmazonHelp
122393,Are you dumb? I've already filled in this form the other day.,Since you're unable to find the email sent by us request you to fill your details again so that I can get back to you.,AmazonHelp
156545,"I will, but I was literally chatting with your customer support minutes before my second ""refund"" email came through. And Gireesh told me that my order would come by EOD today and I quote ""there is no need to be worried about this anymore"".",I understand. Keep us posted on the outcome of you reaching back out.,AmazonHelp
127904,No. They were supposed to arrive today but I was told there was a delay,Please allow 1-2 days for your package to arrive. Of it doesn´t arrive by then call us here: https://t.co/hApLpMlfHN,AmazonHelp
112426,Done and waiting for further action from Amazon,"Thanks for filling in the details, Jayakumar. We'll review the details and get in touch with you soon.",AmazonHelp
154331,Just you refund my amount in time. Without any excuse and delay. This process don't required more time.,I understand your concern regarding the refund. Please drop in your details here: https://t.co/GIJyeYqKE0 and we will look into this for you.,AmazonHelp
110803,"I already mailed you people such a strong complain abt the service ,instead solving you people cancelled the order...BIG ...FRAUDSTER.....",Have you shared your details through the secured link provided earlier?,AmazonHelp
121436,I have dropped a mail already,We understand your concern. We've not yet received your details. Please use the link to share your details.,AmazonHelp
129787,Già iniziata 😂,Yeeeeee! https://t.co/fvRFgeNnJ6,AmazonHelp
146148,"This did not work, all my other videos in Prime and on Fire Stick appear perfectly. Can you confirm that 's version of Roseanne is poorly cropped from its original 4:3 to fit 16:9?","Based on the reviews, it looks like this is how it was intended. I'll be sure to let our Amazon Video team know about the ratio. If there are any changes, they will be reflected on the website.",AmazonHelp
122964,Still no prime. This is really frustrating,link here: https://t.co/NTkrxpsbHJ,AmazonHelp
119529,le he mandado un MD dado que no encuentro su número de teléfono,"Cristian, para comunicarte con el transportista puedes ingresar al siguiente enlace que te brinda información muy completa: https://t.co/4FMEXhFZDq ¡Suerte!",AmazonHelp
141382,How can I change my prime subscription? To switch from the German to the Japanese prime video?,Hi Chris - unfortunately you can't switch the subscription - you'll have to cancel one and then start a new one,AmazonHelp
140400,"#YouMorons, my #problem IS ""logging in"" to a different address... Are you blind, just plain #uneducated, or #inept at understanding #unscripted #tweets? I think my photo and #question is #QuiteClear... #SomethingFishy going on. Is it legit? What say, readers? [URL]",I'm sorry about the trouble. We have restructured our amazon login page for advanced security.,AmazonHelp
130377,"Ernsthaft? Und wenn ich auf ""Konto wiederherstellen"" gehe, passiert dann was? (Ist - wie gesagt - das zweite Mal.)","Um deine Daten zu schützen, klicke bitte auf keinen Link. Weitere Infos dazu findest du hier: https://t.co/xz7dh9zJlx",AmazonHelp
138321,your website? I don’t understand the question.,"Sorry for the confusion! Which domain did you order on? (https://t.co/nUUp5MLhYl, .de, .co.uk, etc.)",AmazonHelp
148530,I want to pair my Dot with the firestick how can I do that via the app ?,"I'm sorry, this functionality isn't available in the UK yet. Keep an eye on our site for when new features become available!",AmazonHelp
122853,if the driver already attempted or if he still to come?,"Hi Tico, Thanks for contacting us.Our carriers deliver items until 21:00. Please keep us posted.",AmazonHelp
133950,How long? It's been a month!,"I understand the situation, we value your time. We’re working on it and we’ll get in touch with you soon. Please keep an eye on your mailbox.",AmazonHelp
101641,John from your team had requested 24-48 hours for resolution. Instead I received a generic email saying look forward to hearing from you soon. Could u pls help me understand the meaning of the email.,I'm sorry about the stretch. Our team is following up on this and we'll reach out to you soon with an update.,AmazonHelp
118843,"Since it was gifted mobile, it crossed 12 days to reach the concern person, once opened it was known as defective product",Apologies for the trouble with the product you've received. Kindly reach out to our support team through the link provided earlier and we'll have this looked into right away. Do keep us posted.,AmazonHelp
105989,Did that already same pathetic results. Anymore lame suggestions?,I get your disappointment. The resolution provided is the best we can offer at this point of time.,AmazonHelp
118400,No it was amazon.es,"Andrea, we are sorry about this experience. Have you contacted the carrier through phone to check your delivery?",AmazonHelp
120024,Last communication I received from praveera i. eon 06/10/17. Massage was my refund is processed and it should be credited in 3-5 business days. Post that there is no communication sent to me. Your 3-5 business days still not over I guess.,Please call our support team here: https://t.co/vlvfJr4nN9 so we can help you with both your accounts and the communications sent on them with the refund details.,AmazonHelp
141930,"Da beide Pakete tatsächlich gestern kamen, habe ich nicht mehr nachgefragt.",Das freut uns zu lesen. Hab noch einen schönen Tag.,AmazonHelp
131057,"Yes, for sure..no one is doing that","In that case, please share your details with us here: https://t.co/GIJyeYqKE0 and we'll investigate this further.",AmazonHelp
114458,"Ah damn, that sucks, was hoping to get a few things quickly today and thought of prime now, and my gift card balance, guess I'll have to brave the cold now! Any news about being able to in the future?","We have no insight in those decisions, we would not know. Sorry to make you brave this cold.",AmazonHelp
118299,domani... però sono le 19:40 e ancora è rimasto nello stato di prenotazione. fra poco vado a cena.,Faremo il possibile per consegnarlo entro la data di consegna indicata. Buona cena 🙂,AmazonHelp
108773,This is really not professional from you to ask for 24-48 hour agains. You already gave same reply 2 days back(3rd time).,I understand your concern. Please revert to the email you've received from us and I'll reach out to you.,AmazonHelp
120589,Okay! I will deactivate my account and make sure many other people do the same. YOU GUYS ARE CHEATING CONSUMERS,"may go ahead and place a new order. For further assistance, kindly get in touch with us here: https://t.co/vlvfJr4nN9 2/2",AmazonHelp
138550,Thanks... It got delivered 😊,"You're welcome, Poulomi. It was our pleasure assisting you. Do let us know if you need any further assistance.",AmazonHelp
135913,What is the url need to be filled in the form,URL for the message would be the link of your tweet to us.,AmazonHelp
118977,"A neighbour has just dropped off the item to us - it was handed to someone called Howard, not Ian. So glad that one is solved.","Hi Alex, I'm glad to hear that you've now managed to retrieve your parcel. If you have any further issues, please let me know.",AmazonHelp
142558,How can you cancel my order without my permission..??,I'm so sorry about this. Every cancelled order is followed by an email with the reason for cancellation. Kindly check.,AmazonHelp
127656,I have already filled,We have received your details. We will get back to you at the earliest. ^,AmazonHelp
112610,Let's see.,Thanks for your support. We are working on your concern and will get back to you shortly. Please keep an eye on your emails.,AmazonHelp
101484,"C’est pas faux, on a pas l’habitude au soleil dans notre département , la pluie et notre seul alliés lol vous pensez à tout 😋 indice 50+ [URL]","Alors, qu’est-ce qu’on fait maintenant ? On dépose nos demandes de congé 😜?",AmazonHelp
106964,my item was delivered on oct 2nd and i guess was lost and has not been delivered at the correct ... [URL],When you have time give us a call. We can look into options for the order. We're avail 24/7: https://t.co/hApLpM3Ejd,AmazonHelp
156723,how should she contact you? Is there an email address?,I've included the link below which connects directly to our contact us page; from there she'll be able to contact us via phone or e-mail: https://t.co/jzvkhdlrK5,AmazonHelp
103025,"Well, I've not named them. This one is a male so we'll name it Prince and let's call his sister Alexa! [URL]",That's sweet! Say hello to Prince and Alexa from us. 🐱,AmazonHelp
156180,"Chequei sim! Não é a primeira vez que compro com vocês, mas com certeza é a última.","Por favor, entre em contato com nossos companheiros de Suporte ao Cliente para que possam verificar o que aconteceu: https://t.co/qGpkDwGRhX.",AmazonHelp
108247,"reported & was assured delivery on 7th Oct. I haven't got it yet, reason your incompetency to locate the address.",possible. Please provide your details here: https://t.co/Bg7JpBuhdG and I'll get back to you. 2/2,AmazonHelp
132653,despite three email no reply received from your company,"I'm sorry that you haven't received any update, please call us through the above link to get an instant update.",AmazonHelp
106435,How long will i hve to wait for this?,Sorry for the delay. Please check here: https://t.co/NTkrxpsbHJ if you've received an email correspondence from our team.,AmazonHelp
118502,"I can’t return it, it was binned due to it leaking everywhere.",I'm sorry for the trouble! Let's go over your available options here: https://t.co/JzP7hlA23B,AmazonHelp
157439,Non Amazon.de,We can't offer customer service in french but you can contact us in english via https://t.co/ohyvGrpvrY Our colleagues will have a look into this.,AmazonHelp
133162,"I bought lot of products in 14 to 18 oct, nothing got delivered and reason was stated that goods were not accepted and now can't redeliver",I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon.,AmazonHelp
124645,The order still says this. [URL],Will you tell us who the carrier is for your order? You can find this information here: https://t.co/Y5jpI9gRhE,AmazonHelp
145864,"two people have now told me the refund has gone through (for the wrong amount I may add) and that I have an email confirming this ""instant refund"". The emails do not state it is completed as promised, merely that it's been requested. #tradingstandards anyone? I have screenshots.",I can confirm we've received your information and we'll be in touch shortly.,AmazonHelp
100221,When will i be getting a refund of this product #help #pleasebesensable [URL],Our team has sent you a correspondence. Kindly check it here: https://t.co/8DAc10S7ww,AmazonHelp
137247,Eine Bestellbestätigung mit Lieferdatum? Ja,"Meld dich doch einfach mal direkt bei uns, im Amazon.de Social Media Team, und wir schauen uns das an: https://t.co/br7bhrlJn8",AmazonHelp
100729,"Thanks again for your reply. Fire TV won't show up in mirroring on my Android. Chromecast mirroring will work though, so the phone is ok","We'd like to troubleshoot this with you in real-time, please give us a call here: https://t.co/JzP7hlA23B",AmazonHelp
125429,Same day delivery. Simple delivery instructions provided. Not followed. Repeated calls w/ no solution beyond “We’ll leave this feedback.”,Thanks for the info. Who was the carrier that delivered the order: https://t.co/q4LAMZ3tbE?,AmazonHelp
104091,Viernes 24 de noviembre. Y el pedido se hizo el día 21. Un Saludo.,"Gracias por la información, Carlos. ¿Has podido comunicarte con sobre esta entrega?",AmazonHelp
131197,It was a third party seller,Have you contacted the seller?,AmazonHelp
133394,Current status. [URL],"Thanks! When you have a chance, please give us your info here: https://t.co/6Ldkk1Pnvg and a specialist will contact you.",AmazonHelp
113852,"I tried my home address, but you won’t ship to Netherlands. Now I’m but can’t get it here or in the pickup-point 😢 Just want to have a couple to test with and call lambda functions...",I apologize for any inconvenience this has caused. Certain restrictions prevent us from shipping items to all geographical locations. More info can be found here: https://t.co/iARnXhVdvZ,AmazonHelp
100971,"But that’s not an excuse. You delivered in 2014, 2015...it’s from 2016, 2017 you have changed your policy towards Imphal Manipur. I had bought Samsung galaxy, s2 from you...and you delivered through blue dart. Blue dart is still here.",I understand your concern. I've noted your comments and have forwarded your feedback internally.,AmazonHelp
145985,USPS says it left shipping partner facility in Kenosha WI at 3:23 A.M yesterday. That was the last update.,I understand your concern. Orders can be delivered up to 8:00 PM. Let us know if we miss our promise. We're here for you!,AmazonHelp
117134,I followed the link it says to contact the carrier however it says that is was delivered by amazon shipping yet there is no number for them to contact on your carrier list??,Hi there! Do you see an AMZL or Amazon Logistics on the list?,AmazonHelp
154452,I called customer service they didn't care,Have you had a chance to follow the steps shown here to set up display mirroring: https://t.co/wUiS8eRMaL?,AmazonHelp
108481,"I only just now started to open it, and I'm thinking I didn't get a new one. No shrink wrap & box is all messed up. I paid for new. [URL]",That's odd! Have you had a chance to checkout available return/replacement options here: https://t.co/a6Zr9jXrVr,AmazonHelp
154791,Original estimate was tomorrow and sold by yourselves,I'm terribly sorry for the delay in getting your parcel to you. Please keep us looped in as to if it doesn't arrive by the new date given.,AmazonHelp
110469,Still I did not receive any calls from Amazon,We've sent a correspondence via email. Please check it here: https://t.co/8DAc10S7ww and revert for further assistance.,AmazonHelp
107267,roku stick. i dont think i can. i assume it would be obvious. thanks,Have you been able to reset your Roku? Please keep us posted!,AmazonHelp
131277,I should also correct myself by saying that the advise given by Customer Support ended up being not kinda but extremely helpful. 👏👏👏👍👍👍🎉👏👏👏🌟,We are extremely happy to hear this 😃😃,AmazonHelp
131003,And one follow up email on 17th October. I have replied to both the emails regarding the issue. Please solve this issue. Thank you.,"Thank you for replying. We will work on this right away, without any further delay and get back to you at the earliest.",AmazonHelp
102757,Beides in der Amazon Shopping App Definition ja. Ich bestelle ja vier mal pro Woche bei euch. Aber könnte auch eine Einstellung aus dem USA Urlaub sein… In der prime video App kann ich das aber nicht verändern?,Haben dir unsere Spezialisten helfen können?,AmazonHelp
113661,"No me han dado fecha, llevan 6 días preparando el envío en un producto que según su página esta disponible",Comprendo. ¿El producto fue vendido por Amazon o por un vendedor desde nuestra página?,AmazonHelp
114518,"They're not marketing emails, they're being counted as 'transactional' even though the books are free",This is not possible but you do have an option to hide orders here:https://t.co/ruLvmV96ET.,AmazonHelp
148132,What was the point of you replying then???,"At your convenience, give us a shout here: https://t.co/hApLpMlfHN We'd be happy to assist with your order in real-time.",AmazonHelp
